Id,alphabet,Description,Category,Prevalence_20192,Prevalence_20201,Prevalence_20202,Pre_Early_Prct,Early_Outbreak_Prct,Pre_Outbreak_Prct,Pre_rank,Early_rank,Outbreak_rank,Rank_change1,Rank_change2,Rank_change3
f10129,f,"Alcohol abuse with intoxication, unspecified",Mental and behavioural disorders,1441,1397,1406,-0.030534351,0.006442377,-0.024288688,419,415,420,-4,5,1
f1014,f,Alcohol abuse with alcohol-induced mood disorder,Mental and behavioural disorders,47,47,23,0,-0.510638298,-0.510638298,3440,3294,4608,-146,1314,1168
f10188,f,Alcohol abuse with other alcohol-induced disorder,Mental and behavioural disorders,118,141,77,0.194915254,-0.453900709,-0.347457627,2121,1856,2607,-265,751,486
f1019,f,Alcohol abuse with unspecified alcohol-induced disorder,Mental and behavioural disorders,15,15,19,0,0.266666667,0.266666667,5531,5397,4948,-134,-449,-583
f1020,f,"Alcohol dependence, uncomplicated",Mental and behavioural disorders,5889,5605,5998,-0.048225505,0.070115968,0.018509085,118,122,115,4,-7,-3
f1021,f,"Alcohol dependence, in remission",Mental and behavioural disorders,1325,1183,1069,-0.107169811,-0.096365173,-0.193207547,442,461,507,19,46,65
f10220,f,"Alcohol dependence with intoxication, uncomplicated",Mental and behavioural disorders,141,156,178,0.106382979,0.141025641,0.262411348,1904,1756,1631,-148,-125,-273
f10221,f,Alcohol dependence with intoxication delirium,Mental and behavioural disorders,84,51,76,-0.392857143,0.490196078,-0.095238095,2556,3164,2623,608,-541,67
f10229,f,"Alcohol dependence with intoxication, unspecified",Mental and behavioural disorders,1678,1522,1656,-0.092967819,0.08804205,-0.013110846,371,387,370,16,-17,-1
f10230,f,"Alcohol dependence with withdrawal, uncomplicated",Mental and behavioural disorders,554,683,853,0.232851986,0.248901903,0.539711191,826,695,587,-131,-108,-239
f10231,f,Alcohol dependence with withdrawal delirium,Mental and behavioural disorders,1039,936,1040,-0.099133782,0.111111111,0.000962464,520,542,515,22,-27,-5
f10232,f,Alcohol dependence with withdrawal with perceptual disturbance,Mental and behavioural disorders,113,94,121,-0.168141593,0.287234043,0.07079646,2170,2305,2018,135,-287,-152
f10239,f,"Alcohol dependence with withdrawal, unspecified",Mental and behavioural disorders,5892,6071,6273,0.030380177,0.033272937,0.064663951,117,107,107,-10,0,-10
f1024,f,Alcohol dependence with alcohol-induced mood disorder,Mental and behavioural disorders,130,149,177,0.146153846,0.187919463,0.361538462,1984,1788,1630,-196,-158,-354
f10251,f,Alcohol dependence with alcohol-induced psychotic disorder with hallucinations,Mental and behavioural disorders,23,28,38,0.217391304,0.357142857,0.652173913,4733,4190,3697,-543,-493,-1036
f10259,f,"Alcohol dependence with alcohol-induced psychotic disorder, unspecified",Mental and behavioural disorders,16,19,12,0.1875,-0.368421053,-0.25,5400,4965,5707,-435,742,307
f1026,f,Alcohol dependence with alcohol-induced persisting amnestic disorder,Mental and behavioural disorders,23,21,27,-0.086956522,0.285714286,0.173913043,4733,4757,4296,24,-461,-437
f1027,f,Alcohol dependence with alcohol-induced persisting dementia,Mental and behavioural disorders,68,63,70,-0.073529412,0.111111111,0.029411765,2868,2865,2744,-3,-121,-124
f10280,f,Alcohol dependence with alcohol-induced anxiety disorder,Mental and behavioural disorders,40,39,59,-0.025,0.512820513,0.475,3692,3582,2985,-110,-597,-707
f10288,f,Alcohol dependence with other alcohol-induced disorder,Mental and behavioural disorders,142,207,96,0.457746479,-0.536231884,-0.323943662,1893,1502,2301,-391,799,408
f1029,f,Alcohol dependence with unspecified alcohol-induced disorder,Mental and behavioural disorders,16,22,41,0.375,0.863636364,1.5625,5396,4644,3575,-752,-1069,-1821
f10920,f,"Alcohol use, unspecified with intoxication, uncomplicated",Mental and behavioural disorders,19,12,15,-0.368421053,0.25,-0.210526316,5097,5733,5358,636,-375,261
f10929,f,"Alcohol use, unspecified with intoxication, unspecified",Mental and behavioural disorders,91,78,77,-0.142857143,-0.012820513,-0.153846154,2445,2537,2597,92,60,152
f1094,f,"Alcohol use, unspecified with alcohol-induced mood disorder",Mental and behavioural disorders,10,19,12,0.9,-0.368421053,0.2,5968,4959,5700,-1009,741,-268
f1097,f,"Alcohol use, unspecified with alcohol-induced persisting dementia",Mental and behavioural disorders,20,18,16,-0.1,-0.111111111,-0.2,5007,5060,5242,53,182,235
f10988,f,"Alcohol use, unspecified with other alcohol-induced disorder",Mental and behavioural disorders,26,20,17,-0.230769231,-0.15,-0.346153846,4502,4862,5139,360,277,637
f1099,f,"Alcohol use, unspecified with unspecified alcohol-induced disorder",Mental and behavioural disorders,43,53,51,0.23255814,-0.037735849,0.186046512,3576,3099,3205,-477,106,-371
f1110,f,"Opioid abuse, uncomplicated",Mental and behavioural disorders,2175,2122,2277,-0.024367816,0.073044298,0.046896552,290,291,286,1,-5,-4
f1111,f,"Opioid abuse, in remission",Mental and behavioural disorders,231,230,172,-0.004329004,-0.252173913,-0.255411255,1440,1408,1657,-32,249,217
f11120,f,"Opioid abuse with intoxication, uncomplicated",Mental and behavioural disorders,14,13,10,-0.071428571,-0.230769231,-0.285714286,5605,5605,5910,0,305,305
f11129,f,"Opioid abuse with intoxication, unspecified",Mental and behavioural disorders,37,50,37,0.351351351,-0.26,0,3817,3175,3722,-642,547,-95
f1120,f,"Opioid dependence, uncomplicated",Mental and behavioural disorders,7490,6772,6720,-0.095861148,-0.007678677,-0.102803738,86,91,97,5,6,11
f1121,f,"Opioid dependence, in remission",Mental and behavioural disorders,316,257,247,-0.186708861,-0.038910506,-0.21835443,1194,1306,1360,112,54,166
f11229,f,"Opioid dependence with intoxication, unspecified",Mental and behavioural disorders,30,29,34,-0.033333333,0.172413793,0.133333333,4206,4099,3880,-107,-219,-326
f1123,f,Opioid dependence with withdrawal,Mental and behavioural disorders,4430,4251,5234,-0.040406321,0.231239708,0.181489842,158,162,136,4,-26,-22
f1124,f,Opioid dependence with opioid-induced mood disorder,Mental and behavioural disorders,58,30,59,-0.482758621,0.966666667,0.017241379,3108,4031,2978,923,-1053,-130
f11288,f,Opioid dependence with other opioid-induced disorder,Mental and behavioural disorders,30,22,12,-0.266666667,-0.454545455,-0.6,4204,4634,5689,430,1055,1485
f1129,f,Opioid dependence with unspecified opioid-induced disorder,Mental and behavioural disorders,74,70,85,-0.054054054,0.214285714,0.148648649,2738,2688,2460,-50,-228,-278
f1190,f,"Opioid use, unspecified, uncomplicated",Mental and behavioural disorders,744,654,622,-0.120967742,-0.048929664,-0.163978495,660,705,741,45,36,81
f1193,f,"Opioid use, unspecified with withdrawal",Mental and behavioural disorders,10,34,58,2.4,0.705882353,4.8,5953,3779,2997,-2174,-782,-2956
f1199,f,"Opioid use, unspecified with unspecified opioid-induced disorder",Mental and behavioural disorders,48,52,68,0.083333333,0.307692308,0.416666667,3394,3120,2758,-274,-362,-636
f1210,f,"Cannabis abuse, uncomplicated",Mental and behavioural disorders,4241,4386,4909,0.03419005,0.119243046,0.157510021,163,157,147,-6,-10,-16
f1211,f,"Cannabis abuse, in remission",Mental and behavioural disorders,147,119,139,-0.19047619,0.168067227,-0.054421769,1854,2016,1859,162,-157,5
f12129,f,"Cannabis abuse with intoxication, unspecified",Mental and behavioural disorders,16,16,20,0,0.25,0.25,5377,5264,4817,-113,-447,-560
f12159,f,"Cannabis abuse with psychotic disorder, unspecified",Mental and behavioural disorders,30,11,20,-0.633333333,0.818181818,-0.333333333,4199,5818,4817,1619,-1001,618
f12188,f,Cannabis abuse with other cannabis-induced disorder,Mental and behavioural disorders,41,52,43,0.268292683,-0.173076923,0.048780488,3639,3118,3480,-521,362,-159
f1220,f,"Cannabis dependence, uncomplicated",Mental and behavioural disorders,2049,2182,2522,0.064909712,0.155820348,0.230844314,305,276,245,-29,-31,-60
f1221,f,"Cannabis dependence, in remission",Mental and behavioural disorders,155,96,91,-0.380645161,-0.052083333,-0.412903226,1800,2260,2369,460,109,569
f1223,f,Cannabis dependence with withdrawal,Mental and behavioural disorders,18,21,32,0.166666667,0.523809524,0.777777778,5177,4733,3981,-444,-752,-1196
f1290,f,"Cannabis use, unspecified, uncomplicated",Mental and behavioural disorders,5656,5562,5222,-0.016619519,-0.06112909,-0.076732673,126,120,136,-6,16,10
f12929,f,"Cannabis use, unspecified with intoxication, unspecified",Mental and behavioural disorders,23,28,22,0.217391304,-0.214285714,-0.043478261,4708,4167,4655,-541,488,-53
f12988,f,"Cannabis use, unspecified with other cannabis-induced disorder",Mental and behavioural disorders,46,40,37,-0.130434783,-0.075,-0.195652174,3440,3526,3708,86,182,268
f1299,f,"Cannabis use, unspecified with unspecified cannabis-induced disorder",Mental and behavioural disorders,62,101,64,0.629032258,-0.366336634,0.032258065,2999,2173,2840,-826,667,-159
f1310,f,"Sedative, hypnotic or anxiolytic abuse, uncomplicated",Mental and behavioural disorders,417,402,579,-0.035971223,0.440298507,0.388489209,988,987,781,-1,-206,-207
f1311,f,"Sedative, hypnotic or anxiolytic abuse, in remission",Mental and behavioural disorders,12,27,12,1.25,-0.555555556,0,5778,4235,5672,-1543,1437,-106
f1320,f,"Sedative, hypnotic or anxiolytic dependence, uncomplicated",Mental and behavioural disorders,581,598,596,0.029259897,-0.003344482,0.025817556,783,753,756,-30,3,-27
f1321,f,"Sedative, hypnotic or anxiolytic dependence, in remission",Mental and behavioural disorders,26,19,29,-0.269230769,0.526315789,0.115384615,4478,4931,4136,453,-795,-342
f13230,f,"Sedative, hypnotic or anxiolytic dependence with withdrawal, uncomplicated",Mental and behavioural disorders,105,163,226,0.552380952,0.386503067,1.152380952,2246,1695,1419,-551,-276,-827
f13231,f,"Sedative, hypnotic or anxiolytic dependence with withdrawal delirium",Mental and behavioural disorders,10,11,17,0.1,0.545454545,0.7,5935,5805,5110,-130,-695,-825
f13239,f,"Sedative, hypnotic or anxiolytic dependence with withdrawal, unspecified",Mental and behavioural disorders,353,366,449,0.036827195,0.226775956,0.271954674,1095,1038,935,-57,-103,-160
f1390,f,"Sedative, hypnotic, or anxiolytic use, unspecified, uncomplicated",Mental and behavioural disorders,80,106,98,0.325,-0.075471698,0.225,2613,2114,2260,-499,146,-353
f1410,f,"Cocaine abuse, uncomplicated",Mental and behavioural disorders,1166,1307,1286,0.120926244,-0.01606733,0.102915952,471,427,437,-44,10,-34
f1411,f,"Cocaine abuse, in remission",Mental and behavioural disorders,152,161,138,0.059210526,-0.142857143,-0.092105263,1809,1702,1862,-107,160,53
f14129,f,"Cocaine abuse with intoxication, unspecified",Mental and behavioural disorders,35,39,42,0.114285714,0.076923077,0.2,3891,3555,3506,-336,-49,-385
f1420,f,"Cocaine dependence, uncomplicated",Mental and behavioural disorders,260,301,256,0.157692308,-0.149501661,-0.015384615,1324,1182,1323,-142,141,-1
f1421,f,"Cocaine dependence, in remission",Mental and behavioural disorders,71,73,45,0.028169014,-0.383561644,-0.366197183,2788,2617,3392,-171,775,604
f1423,f,Cocaine dependence with withdrawal,Mental and behavioural disorders,30,43,44,0.433333333,0.023255814,0.466666667,4183,3392,3426,-791,34,-757
f1490,f,"Cocaine use, unspecified, uncomplicated",Mental and behavioural disorders,460,431,367,-0.063043478,-0.148491879,-0.202173913,936,948,1055,12,107,119
f1510,f,"Other stimulant abuse, uncomplicated",Mental and behavioural disorders,7140,7217,7856,0.010784314,0.088540945,0.100280112,87,86,78,-1,-8,-9
f1511,f,"Other stimulant abuse, in remission",Mental and behavioural disorders,503,488,417,-0.029821074,-0.145491803,-0.170974155,884,868,976,-16,108,92
f15120,f,"Other stimulant abuse with intoxication, uncomplicated",Mental and behavioural disorders,29,22,12,-0.24137931,-0.454545455,-0.586206897,4249,4606,5657,357,1051,1408
f15121,f,Other stimulant abuse with intoxication delirium,Mental and behavioural disorders,25,30,19,0.2,-0.366666667,-0.24,4531,4005,4891,-526,886,360
f15129,f,"Other stimulant abuse with intoxication, unspecified",Mental and behavioural disorders,228,212,247,-0.070175439,0.16509434,0.083333333,1436,1463,1347,27,-116,-89
f1514,f,Other stimulant abuse with stimulant-induced mood disorder,Mental and behavioural disorders,69,98,61,0.420289855,-0.37755102,-0.115942029,2822,2208,2901,-614,693,79
f15151,f,Other stimulant abuse with stimulant-induced psychotic disorder with hallucinations,Mental and behavioural disorders,23,24,17,0.043478261,-0.291666667,-0.260869565,4687,4434,5096,-253,662,409
f15159,f,"Other stimulant abuse with stimulant-induced psychotic disorder, unspecified",Mental and behavioural disorders,98,94,116,-0.040816327,0.234042553,0.183673469,2327,2277,2048,-50,-229,-279
f15188,f,Other stimulant abuse with other stimulant-induced disorder,Mental and behavioural disorders,45,46,48,0.022222222,0.043478261,0.066666667,3465,3286,3273,-179,-13,-192
f1519,f,Other stimulant abuse with unspecified stimulant-induced disorder,Mental and behavioural disorders,21,21,14,0,-0.333333333,-0.333333333,4857,4707,5419,-150,712,562
f1520,f,"Other stimulant dependence, uncomplicated",Mental and behavioural disorders,3650,3697,3853,0.012876712,0.042196375,0.055616438,182,179,181,-3,2,-1
f1521,f,"Other stimulant dependence, in remission",Mental and behavioural disorders,331,267,248,-0.193353474,-0.071161049,-0.250755287,1132,1259,1342,127,83,210
f15229,f,"Other stimulant dependence with intoxication, unspecified",Mental and behavioural disorders,43,74,32,0.720930233,-0.567567568,-0.255813953,3542,2577,3958,-965,1381,416
f1523,f,Other stimulant dependence with withdrawal,Mental and behavioural disorders,687,867,1079,0.262008734,0.244521338,0.570596798,708,558,491,-150,-67,-217
f1524,f,Other stimulant dependence with stimulant-induced mood disorder,Mental and behavioural disorders,40,42,70,0.05,0.666666667,0.75,3652,3419,2714,-233,-705,-938
f15251,f,Other stimulant dependence with stimulant-induced psychotic disorder with hallucinations,Mental and behavioural disorders,33,32,22,-0.03030303,-0.3125,-0.333333333,3985,3870,4629,-115,759,644
f15259,f,"Other stimulant dependence with stimulant-induced psychotic disorder, unspecified",Mental and behavioural disorders,238,206,162,-0.134453782,-0.213592233,-0.319327731,1398,1486,1691,88,205,293
f1529,f,Other stimulant dependence with unspecified stimulant-induced disorder,Mental and behavioural disorders,28,26,41,-0.071428571,0.576923077,0.464285714,4304,4279,3533,-25,-746,-771
f1590,f,"Other stimulant use, unspecified, uncomplicated",Mental and behavioural disorders,1765,1708,1632,-0.032294618,-0.044496487,-0.075354108,346,345,367,-1,22,21
f15929,f,"Other stimulant use, unspecified with intoxication, unspecified",Mental and behavioural disorders,27,24,19,-0.111111111,-0.208333333,-0.296296296,4383,4423,4878,40,455,495
f1593,f,"Other stimulant use, unspecified with withdrawal",Mental and behavioural disorders,61,88,80,0.442622951,-0.090909091,0.31147541,3001,2351,2516,-650,165,-485
f1594,f,"Other stimulant use, unspecified with stimulant-induced mood disorder",Mental and behavioural disorders,16,24,17,0.5,-0.291666667,0.0625,5334,4422,5083,-912,661,-251
f15959,f,"Other stimulant use, unspecified with stimulant-induced psychotic disorder, unspecified",Mental and behavioural disorders,54,54,40,0,-0.259259259,-0.259259259,3182,3036,3563,-146,527,381
f1599,f,"Other stimulant use, unspecified with unspecified stimulant-induced disorder",Mental and behavioural disorders,75,91,113,0.213333333,0.241758242,0.506666667,2682,2314,2073,-368,-241,-609
f1610,f,"Hallucinogen abuse, uncomplicated",Mental and behavioural disorders,124,171,262,0.379032258,0.532163743,1.112903226,2020,1633,1294,-387,-339,-726
f1620,f,"Hallucinogen dependence, uncomplicated",Mental and behavioural disorders,45,53,59,0.177777778,0.113207547,0.311111111,3456,3061,2946,-395,-115,-510
f1690,f,"Hallucinogen use, unspecified, uncomplicated",Mental and behavioural disorders,29,44,40,0.517241379,-0.090909091,0.379310345,4232,3351,3560,-881,209,-672
f17200,f,"Nicotine dependence, unspecified, uncomplicated",Mental and behavioural disorders,9362,8441,8393,-0.098376415,-0.00568653,-0.103503525,61,70,69,9,-1,8
f17201,f,"Nicotine dependence, unspecified, in remission",Mental and behavioural disorders,37,88,75,1.378378378,-0.147727273,1.027027027,3773,2348,2594,-1425,246,-1179
f17203,f,"Nicotine dependence unspecified, with withdrawal",Mental and behavioural disorders,69,62,46,-0.101449275,-0.258064516,-0.333333333,2813,2848,3334,35,486,521
f17210,f,"Nicotine dependence, cigarettes, uncomplicated",Mental and behavioural disorders,43868,42376,42028,-0.034011124,-0.008212196,-0.041944014,8,9,11,1,2,3
f17211,f,"Nicotine dependence, cigarettes, in remission",Mental and behavioural disorders,117,83,92,-0.290598291,0.108433735,-0.213675214,2094,2439,2323,345,-116,229
f17213,f,"Nicotine dependence, cigarettes, with withdrawal",Mental and behavioural disorders,391,391,287,0,-0.265984655,-0.265984655,1011,986,1223,-25,237,212
f17218,f,"Nicotine dependence, cigarettes, with other nicotine-induced disorders",Mental and behavioural disorders,18,35,14,0.944444444,-0.6,-0.222222222,5128,3696,5396,-1432,1700,268
f17220,f,"Nicotine dependence, chewing tobacco, uncomplicated",Mental and behavioural disorders,842,758,794,-0.09976247,0.047493404,-0.057007126,593,618,609,25,-9,16
